user_id,transaction_date,age,gender,occupation,region,device_type,product_price,is_weekend,hour_of_day,past_transactions,past_upi_ratio,past_card_ratio,past_cod_ratio,average_order_value,last_payment_method,days_since_last_purchase,payment_method,ratio_sum
USER_0932,2023-09-11,65,Other,Healthcare,Urban,Desktop,8538.03,0,20,8,0.125,0.75,0.125,12733.63,card,21.0,card,1.0
USER_0932,2023-09-16,65,Other,Healthcare,Urban,Desktop,13780.05,1,21,9,0.1111,0.7778,0.1111,12267.45,card,5.0,card,1.0
USER_0932,2023-12-16,65,Other,Healthcare,Urban,Desktop,8297.87,1,14,10,0.1,0.8,0.1,12418.71,card,91.0,card,1.0
USER_0932,2024-03-18,65,Other,Healthcare,Urban,Desktop,15193.01,0,20,11,0.0909,0.8182,0.0909,12044.09,card,93.0,cod,1.0
USER_0932,2024-05-03,65,Other,Healthcare,Urban,Desktop,15718.49,0,17,12,0.0833,0.75,0.1667,12306.5,cod,46.0,card,1.0
USER_0932,2024-09-13,65,Other,Healthcare,Urban,Desktop,15309.12,0,18,13,0.0769,0.7692,0.1538,12568.96,card,133.0,card,0.9999
USER_0932,2024-09-17,65,Other,Healthcare,Urban,Desktop,7237.22,0,18,14,0.0714,0.7857,0.1429,12764.68,card,4.0,card,1.0
USER_0933,2023-04-20,20,Female,Creative/Arts,Rural,Desktop,7647.0,0,15,0,0.0,0.0,0.0,0.0,,,card,0.0
USER_0933,2023-06-17,20,Female,Creative/Arts,Rural,Desktop,6965.97,1,18,1,0.0,1.0,0.0,7647.0,card,58.0,upi,1.0
USER_0933,2023-07-28,20,Female,Creative/Arts,Rural,Desktop,4859.13,0,8,2,0.5,0.5,0.0,7306.49,upi,41.0,upi,1.0
USER_0933,2023-10-03,20,Female,Creative/Arts,Rural,Desktop,6458.47,0,10,3,0.6667,0.3333,0.0,6490.7,upi,67.0,cod,1.0
USER_0933,2024-02-18,20,Female,Creative/Arts,Rural,Desktop,2828.96,1,12,4,0.5,0.25,0.25,6482.64,cod,138.0,card,1.0
USER_0933,2024-06-10,20,Female,Creative/Arts,Rural,Tablet,5178.87,0,18,5,0.4,0.4,0.2,5751.91,card,113.0,upi,1.0
USER_0933,2024-06-13,20,Female,Creative/Arts,Rural,Desktop,7616.56,0,16,6,0.5,0.3333,0.1667,5656.4,upi,3.0,upi,0.9999999999999999
USER_0933,2024-07-13,20,Female,Creative/Arts,Rural,Desktop,3888.77,1,11,7,0.5714,0.2857,0.1429,5936.42,upi,30.0,upi,1.0
USER_0934,2023-01-08,24,Other,Finance,Semi-Urban,Mobile,14957.99,1,8,0,0.0,0.0,0.0,0.0,,,upi,0.0
USER_0934,2023-01-26,24,Other,Finance,Semi-Urban,Mobile,8753.65,0,13,1,1.0,0.0,0.0,14957.99,upi,18.0,card,1.0
USER_0934,2023-03-09,24,Other,Finance,Semi-Urban,Mobile,8025.16,0,12,2,0.5,0.5,0.0,11855.82,card,42.0,upi,1.0
USER_0934,2023-05-18,24,Other,Finance,Semi-Urban,Tablet,8578.8,0,12,3,0.6667,0.3333,0.0,10578.93,upi,70.0,upi,1.0
USER_0934,2023-07-06,24,Other,Finance,Semi-Urban,Mobile,12981.38,0,11,4,0.75,0.25,0.0,10078.9,upi,49.0,upi,1.0
USER_0934,2024-04-24,24,Other,Finance,Semi-Urban,Mobile,8865.12,0,20,5,0.8,0.2,0.0,10659.4,upi,293.0,upi,1.0
USER_0934,2024-07-02,24,Other,Finance,Semi-Urban,Mobile,12954.29,0,18,6,0.8333,0.1667,0.0,10360.35,upi,69.0,upi,1.0
USER_0934,2024-08-05,24,Other,Finance,Semi-Urban,Mobile,8274.42,0,12,7,0.8571,0.1429,0.0,10730.91,upi,34.0,upi,1.0
USER_0935,2023-01-03,20,Prefer not to say,Education,Semi-Urban,Desktop,2172.65,0,20,0,0.0,0.0,0.0,0.0,,,upi,0.0
USER_0935,2023-02-05,20,Prefer not to say,Education,Semi-Urban,Mobile,6956.78,1,13,1,1.0,0.0,0.0,2172.65,upi,33.0,upi,1.0
USER_0935,2023-03-25,20,Prefer not to say,Education,Semi-Urban,Mobile,7257.56,1,17,2,1.0,0.0,0.0,4564.71,upi,48.0,upi,1.0
USER_0935,2023-03-27,20,Prefer not to say,Education,Semi-Urban,Mobile,5333.26,0,22,3,1.0,0.0,0.0,5462.33,upi,2.0,upi,1.0
USER_0935,2023-03-28,20,Prefer not to say,Education,Semi-Urban,Mobile,3929.59,0,12,4,1.0,0.0,0.0,5430.06,upi,1.0,upi,1.0
USER_0935,2023-04-28,20,Prefer not to say,Education,Semi-Urban,Mobile,3717.27,0,17,5,1.0,0.0,0.0,5129.97,upi,31.0,upi,1.0
USER_0935,2023-05-19,20,Prefer not to say,Education,Semi-Urban,Mobile,3366.69,0,20,6,1.0,0.0,0.0,4894.52,upi,21.0,upi,1.0
USER_0935,2023-05-31,20,Prefer not to say,Education,Semi-Urban,Mobile,3629.66,0,21,7,1.0,0.0,0.0,4676.26,upi,12.0,upi,1.0
USER_0935,2023-07-08,20,Prefer not to say,Education,Semi-Urban,Mobile,3209.28,1,23,8,1.0,0.0,0.0,4545.43,upi,38.0,upi,1.0
USER_0935,2023-07-24,20,Prefer not to say,Education,Semi-Urban,Mobile,7486.04,0,11,9,1.0,0.0,0.0,4396.97,upi,16.0,upi,1.0
USER_0935,2023-09-23,20,Prefer not to say,Education,Semi-Urban,Mobile,5844.88,1,19,10,1.0,0.0,0.0,4705.88,upi,61.0,upi,1.0
USER_0935,2023-11-29,20,Prefer not to say,Education,Semi-Urban,Desktop,3619.83,0,8,11,1.0,0.0,0.0,4809.42,upi,67.0,upi,1.0
USER_0935,2024-01-04,20,Prefer not to say,Education,Semi-Urban,Mobile,4928.4,0,17,12,1.0,0.0,0.0,4710.29,upi,36.0,upi,1.0
USER_0935,2024-02-08,20,Prefer not to say,Education,Semi-Urban,Mobile,3171.34,0,16,13,1.0,0.0,0.0,4727.07,upi,35.0,upi,1.0
USER_0935,2024-04-03,20,Prefer not to say,Education,Semi-Urban,Mobile,4071.08,0,20,14,1.0,0.0,0.0,4615.94,upi,55.0,card,1.0
USER_0935,2024-04-10,20,Prefer not to say,Education,Semi-Urban,Tablet,5165.88,0,19,15,0.9333,0.0667,0.0,4579.62,card,7.0,upi,1.0
USER_0935,2024-04-16,20,Prefer not to say,Education,Semi-Urban,Mobile,7218.74,0,11,16,0.9375,0.0625,0.0,4616.26,upi,6.0,upi,1.0
USER_0935,2024-05-22,20,Prefer not to say,Education,Semi-Urban,Mobile,3894.65,0,16,17,0.9412,0.0588,0.0,4769.35,upi,36.0,upi,1.0
USER_0935,2024-06-02,20,Prefer not to say,Education,Semi-Urban,Mobile,7610.45,1,22,18,0.9444,0.0556,0.0,4720.75,upi,11.0,upi,1.0
USER_0935,2024-07-08,20,Prefer not to say,Education,Semi-Urban,Desktop,3677.07,0,13,19,0.9474,0.0526,0.0,4872.84,upi,36.0,upi,1.0
USER_0935,2024-07-20,20,Prefer not to say,Education,Semi-Urban,Mobile,2859.69,1,17,20,0.95,0.05,0.0,4813.05,upi,12.0,upi,1.0
USER_0935,2024-08-10,20,Prefer not to say,Education,Semi-Urban,Mobile,2998.84,1,10,21,0.9524,0.0476,0.0,4720.04,upi,21.0,upi,1.0
USER_0935,2024-08-11,20,Prefer not to say,Education,Semi-Urban,Mobile,7485.38,1,14,22,0.9545,0.0455,0.0,4641.8,upi,1.0,upi,1.0
USER_0935,2024-09-16,20,Prefer not to say,Education,Semi-Urban,Mobile,3690.1,0,12,23,0.9565,0.0435,0.0,4765.43,upi,36.0,upi,1.0
USER_0936,2023-01-06,37,Prefer not to say,Government,Urban,Mobile,8410.05,0,16,0,0.0,0.0,0.0,0.0,,,upi,0.0
USER_0936,2023-01-22,37,Prefer not to say,Government,Urban,Mobile,7119.74,1,23,1,1.0,0.0,0.0,8410.05,upi,16.0,upi,1.0
USER_0936,2023-01-30,37,Prefer not to say,Government,Urban,Mobile,10244.18,0,11,2,1.0,0.0,0.0,7764.89,upi,8.0,upi,1.0
USER_0936,2023-05-15,37,Prefer not to say,Government,Urban,Mobile,11911.03,0,10,3,1.0,0.0,0.0,8591.32,upi,105.0,upi,1.0
USER_0936,2023-05-30,37,Prefer not to say,Government,Urban,Mobile,10340.3,0,11,4,1.0,0.0,0.0,9421.25,upi,15.0,upi,1.0
USER_0936,2023-10-03,37,Prefer not to say,Government,Urban,Mobile,10988.93,0,20,5,1.0,0.0,0.0,9605.06,upi,126.0,upi,1.0
USER_0936,2023-10-15,37,Prefer not to say,Government,Urban,Mobile,8908.57,1,9,6,1.0,0.0,0.0,9835.71,upi,12.0,upi,1.0
USER_0936,2023-11-19,37,Prefer not to say,Government,Urban,Mobile,11807.47,1,23,7,1.0,0.0,0.0,9703.26,upi,35.0,upi,1.0
USER_0936,2024-01-29,37,Prefer not to say,Government,Urban,Desktop,6168.68,0,19,8,1.0,0.0,0.0,9966.28,upi,71.0,upi,1.0
USER_0936,2024-01-30,37,Prefer not to say,Government,Urban,Mobile,10391.65,0,23,9,1.0,0.0,0.0,9544.33,upi,1.0,upi,1.0
USER_0936,2024-02-06,37,Prefer not to say,Government,Urban,Mobile,6714.92,0,17,10,1.0,0.0,0.0,9629.06,upi,7.0,upi,1.0
USER_0936,2024-02-18,37,Prefer not to say,Government,Urban,Tablet,12625.37,1,13,11,1.0,0.0,0.0,9364.14,upi,12.0,upi,1.0
USER_0936,2024-03-25,37,Prefer not to say,Government,Urban,Mobile,10495.31,0,15,12,1.0,0.0,0.0,9635.91,upi,36.0,upi,1.0
USER_0936,2024-04-28,37,Prefer not to say,Government,Urban,Tablet,12031.7,1,12,13,1.0,0.0,0.0,9702.02,upi,34.0,upi,1.0
USER_0936,2024-06-06,37,Prefer not to say,Government,Urban,Mobile,8460.15,0,8,14,1.0,0.0,0.0,9868.42,upi,39.0,upi,1.0
USER_0936,2024-06-08,37,Prefer not to say,Government,Urban,Mobile,6546.99,1,9,15,1.0,0.0,0.0,9774.54,upi,2.0,upi,1.0
USER_0936,2024-06-19,37,Prefer not to say,Government,Urban,Mobile,6254.41,0,17,16,1.0,0.0,0.0,9572.82,upi,11.0,upi,1.0
USER_0936,2024-07-12,37,Prefer not to say,Government,Urban,Mobile,10465.22,0,21,17,1.0,0.0,0.0,9377.62,upi,23.0,upi,1.0
USER_0936,2024-07-23,37,Prefer not to say,Government,Urban,Mobile,12175.48,0,18,18,1.0,0.0,0.0,9438.04,upi,11.0,upi,1.0
USER_0936,2024-08-10,37,Prefer not to say,Government,Urban,Mobile,13143.57,1,14,19,1.0,0.0,0.0,9582.11,upi,18.0,upi,1.0
USER_0936,2024-08-17,37,Prefer not to say,Government,Urban,Mobile,8679.59,1,11,20,1.0,0.0,0.0,9760.19,upi,7.0,upi,1.0
USER_0936,2024-09-27,37,Prefer not to say,Government,Urban,Tablet,11444.56,0,21,21,1.0,0.0,0.0,9708.73,upi,41.0,upi,1.0
USER_0937,2023-01-24,38,Other,Healthcare,Urban,Mobile,13059.5,0,14,0,0.0,0.0,0.0,0.0,,,upi,0.0
USER_0937,2023-02-18,38,Other,Healthcare,Urban,Mobile,12210.21,1,22,1,1.0,0.0,0.0,13059.5,upi,25.0,card,1.0
USER_0937,2023-02-24,38,Other,Healthcare,Urban,Mobile,12524.4,0,18,2,0.5,0.5,0.0,12634.86,card,6.0,upi,1.0
USER_0937,2023-02-28,38,Other,Healthcare,Urban,Mobile,11319.5,0,10,3,0.6667,0.3333,0.0,12598.04,upi,4.0,upi,1.0
USER_0937,2023-08-09,38,Other,Healthcare,Urban,Mobile,11396.74,0,12,4,0.75,0.25,0.0,12278.4,upi,162.0,upi,1.0
USER_0937,2023-08-18,38,Other,Healthcare,Urban,Mobile,10262.54,0,13,5,0.8,0.2,0.0,12102.07,upi,9.0,upi,1.0
USER_0937,2023-08-24,38,Other,Healthcare,Urban,Mobile,8566.64,0,21,6,0.8333,0.1667,0.0,11795.48,upi,6.0,upi,1.0
USER_0937,2024-01-11,38,Other,Healthcare,Urban,Mobile,8782.58,0,16,7,0.8571,0.1429,0.0,11334.22,upi,140.0,upi,1.0
USER_0937,2024-03-03,38,Other,Healthcare,Urban,Mobile,12615.18,1,17,8,0.875,0.125,0.0,11015.27,upi,52.0,upi,1.0
USER_0937,2024-03-16,38,Other,Healthcare,Urban,Mobile,7954.58,1,8,9,0.8889,0.1111,0.0,11193.03,upi,13.0,upi,1.0
USER_0937,2024-04-27,38,Other,Healthcare,Urban,Mobile,10271.84,1,23,10,0.9,0.1,0.0,10869.19,upi,42.0,upi,1.0
USER_0937,2024-05-26,38,Other,Healthcare,Urban,Mobile,13322.84,1,23,11,0.9091,0.0909,0.0,10814.88,upi,29.0,upi,1.0
USER_0937,2024-06-24,38,Other,Healthcare,Urban,Mobile,12496.55,0,17,12,0.9167,0.0833,0.0,11023.88,upi,29.0,upi,1.0
USER_0937,2024-06-27,38,Other,Healthcare,Urban,Tablet,5966.48,0,21,13,0.9231,0.0769,0.0,11137.16,upi,3.0,upi,1.0
USER_0937,2024-07-06,38,Other,Healthcare,Urban,Mobile,10915.24,1,12,14,0.9286,0.0714,0.0,10767.83,upi,9.0,upi,1.0
USER_0937,2024-09-20,38,Other,Healthcare,Urban,Mobile,11550.24,0,10,15,0.9333,0.0667,0.0,10777.66,upi,76.0,upi,1.0
USER_0938,2023-07-05,37,Prefer not to say,Creative/Arts,Urban,Tablet,3153.9,0,18,0,0.0,0.0,0.0,0.0,,,upi,0.0
USER_0938,2024-02-18,37,Prefer not to say,Creative/Arts,Urban,Mobile,4694.89,1,13,1,1.0,0.0,0.0,3153.9,upi,228.0,card,1.0
USER_0938,2024-03-09,37,Prefer not to say,Creative/Arts,Urban,Mobile,5692.96,1,10,2,0.5,0.5,0.0,3924.4,card,20.0,card,1.0
USER_0938,2024-04-06,37,Prefer not to say,Creative/Arts,Urban,Mobile,4864.66,1,17,3,0.3333,0.6667,0.0,4513.92,card,28.0,upi,1.0
USER_0938,2024-06-07,37,Prefer not to say,Creative/Arts,Urban,Mobile,2421.98,0,23,4,0.5,0.5,0.0,4601.6,upi,62.0,upi,1.0
USER_0938,2024-06-13,37,Prefer not to say,Creative/Arts,Urban,Desktop,6072.83,0,19,5,0.6,0.4,0.0,4165.68,upi,6.0,upi,1.0
USER_0938,2024-07-21,37,Prefer not to say,Creative/Arts,Urban,Mobile,5634.79,1,9,6,0.6667,0.3333,0.0,4483.54,upi,38.0,upi,1.0
USER_0938,2024-08-12,37,Prefer not to say,Creative/Arts,Urban,Mobile,5370.76,0,21,7,0.7143,0.2857,0.0,4648.0,upi,22.0,upi,1.0
USER_0938,2024-08-27,37,Prefer not to say,Creative/Arts,Urban,Tablet,6315.65,0,15,8,0.75,0.25,0.0,4738.35,upi,15.0,cod,1.0
USER_0938,2024-08-29,37,Prefer not to say,Creative/Arts,Urban,Mobile,6610.66,0,20,9,0.6667,0.2222,0.1111,4913.6,cod,2.0,cod,1.0
USER_0939,2023-01-24,41,Other,Student,Urban,Mobile,2319.16,0,15,0,0.0,0.0,0.0,0.0,,,upi,0.0
USER_0939,2023-02-26,41,Other,Student,Urban,Mobile,2476.71,1,22,1,1.0,0.0,0.0,2319.16,upi,33.0,upi,1.0
USER_0939,2023-04-08,41,Other,Student,Urban,Mobile,2833.32,1,9,2,1.0,0.0,0.0,2397.94,upi,41.0,upi,1.0
USER_0939,2023-05-22,41,Other,Student,Urban,Mobile,4532.02,0,21,3,1.0,0.0,0.0,2543.06,upi,44.0,upi,1.0
USER_0939,2023-07-09,41,Other,Student,Urban,Mobile,3005.22,1,12,4,1.0,0.0,0.0,3040.3,upi,48.0,upi,1.0
USER_0939,2023-09-23,41,Other,Student,Urban,Mobile,2181.12,1,13,5,1.0,0.0,0.0,3033.29,upi,76.0,upi,1.0
USER_0939,2023-11-06,41,Other,Student,Urban,Mobile,2359.89,0,17,6,1.0,0.0,0.0,2891.26,upi,44.0,upi,1.0
USER_0939,2023-11-24,41,Other,Student,Urban,Mobile,4157.57,0,14,7,1.0,0.0,0.0,2815.35,upi,18.0,upi,1.0
USER_0939,2023-12-18,41,Other,Student,Urban,Mobile,1275.39,0,19,8,1.0,0.0,0.0,2983.13,upi,24.0,upi,1.0
USER_0939,2024-03-08,41,Other,Student,Urban,Mobile,1131.5,0,19,9,1.0,0.0,0.0,2793.38,upi,81.0,upi,1.0
USER_0939,2024-03-28,41,Other,Student,Urban,Mobile,1972.68,0,15,10,1.0,0.0,0.0,2627.19,upi,20.0,upi,1.0
USER_0939,2024-04-07,41,Other,Student,Urban,Mobile,2021.55,1,21,11,1.0,0.0,0.0,2567.69,upi,10.0,upi,1.0
USER_0939,2024-04-19,41,Other,Student,Urban,Mobile,1235.87,0,10,12,1.0,0.0,0.0,2522.18,upi,12.0,upi,1.0
USER_0939,2024-05-06,41,Other,Student,Urban,Mobile,3009.79,0,15,13,1.0,0.0,0.0,2423.23,upi,17.0,upi,1.0
USER_0939,2024-07-09,41,Other,Student,Urban,Mobile,2971.39,0,8,14,1.0,0.0,0.0,2465.13,upi,64.0,upi,1.0
USER_0939,2024-07-13,41,Other,Student,Urban,Mobile,225.81,1,15,15,1.0,0.0,0.0,2498.88,upi,4.0,upi,1.0
USER_0939,2024-08-20,41,Other,Student,Urban,Tablet,2725.1,0,8,16,1.0,0.0,0.0,2356.81,upi,38.0,upi,1.0
USER_0939,2024-08-26,41,Other,Student,Urban,Mobile,1565.17,0,13,17,1.0,0.0,0.0,2378.48,upi,6.0,upi,1.0
USER_0940,2023-01-02,55,Male,Technical/IT,Rural,Mobile,6358.22,0,21,0,0.0,0.0,0.0,0.0,,,cod,0.0
USER_0940,2023-03-04,55,Male,Technical/IT,Rural,Mobile,7409.28,1,14,1,0.0,0.0,1.0,6358.22,cod,61.0,upi,1.0
USER_0940,2023-03-25,55,Male,Technical/IT,Rural,Desktop,9309.23,1,22,2,0.5,0.0,0.5,6883.75,upi,21.0,upi,1.0
USER_0940,2023-03-25,55,Male,Technical/IT,Rural,Mobile,13258.77,1,17,3,0.6667,0.0,0.3333,7692.24,upi,0.0,upi,1.0
USER_0940,2023-03-29,55,Male,Technical/IT,Rural,Mobile,6907.0,0,13,4,0.75,0.0,0.25,9083.88,upi,4.0,upi,1.0
USER_0940,2023-03-29,55,Male,Technical/IT,Rural,Mobile,11373.69,0,11,5,0.8,0.0,0.2,8648.5,upi,0.0,upi,1.0
USER_0940,2023-04-17,55,Male,Technical/IT,Rural,Mobile,7007.59,0,11,6,0.8333,0.0,0.1667,9102.7,upi,19.0,upi,1.0
USER_0940,2023-04-22,55,Male,Technical/IT,Rural,Mobile,13321.92,1,22,7,0.8571,0.0,0.1429,8803.4,upi,5.0,upi,1.0
USER_0940,2023-05-09,55,Male,Technical/IT,Rural,Mobile,12344.26,0,11,8,0.875,0.0,0.125,9368.21,upi,17.0,upi,1.0
USER_0940,2023-07-29,55,Male,Technical/IT,Rural,Mobile,7045.06,1,19,9,0.8889,0.0,0.1111,9698.88,upi,81.0,upi,1.0
USER_0940,2023-09-25,55,Male,Technical/IT,Rural,Mobile,6920.78,0,22,10,0.9,0.0,0.1,9433.5,upi,58.0,upi,1.0
USER_0940,2023-10-31,55,Male,Technical/IT,Rural,Tablet,14795.07,0,9,11,0.9091,0.0,0.0909,9205.07,upi,36.0,upi,1.0
USER_0940,2023-12-09,55,Male,Technical/IT,Rural,Tablet,13052.77,1,22,12,0.9167,0.0,0.0833,9670.91,upi,39.0,card,1.0
USER_0940,2024-01-27,55,Male,Technical/IT,Rural,Mobile,14068.5,1,14,13,0.8462,0.0769,0.0769,9931.05,card,49.0,upi,0.9999999999999999
USER_0940,2024-03-04,55,Male,Technical/IT,Rural,Desktop,7601.03,0,21,14,0.8571,0.0714,0.0714,10226.58,upi,37.0,upi,0.9999
USER_0940,2024-03-15,55,Male,Technical/IT,Rural,Mobile,12197.58,0,17,15,0.8667,0.0667,0.0667,10051.55,upi,11.0,upi,1.0001
USER_0940,2024-03-23,55,Male,Technical/IT,Rural,Mobile,13150.01,1,17,16,0.875,0.0625,0.0625,10185.67,upi,8.0,upi,1.0
USER_0940,2024-04-07,55,Male,Technical/IT,Rural,Mobile,14194.58,1,9,17,0.8824,0.0588,0.0588,10360.05,upi,15.0,upi,0.9999999999999999
USER_0940,2024-05-03,55,Male,Technical/IT,Rural,Mobile,10179.55,0,8,18,0.8889,0.0556,0.0556,10573.07,upi,26.0,upi,1.0001
USER_0940,2024-05-07,55,Male,Technical/IT,Rural,Mobile,14301.78,0,22,19,0.8947,0.0526,0.0526,10552.36,upi,4.0,upi,0.9999
USER_0940,2024-05-12,55,Male,Technical/IT,Rural,Mobile,9466.13,1,16,20,0.9,0.05,0.05,10739.83,upi,5.0,upi,1.0
USER_0940,2024-08-19,55,Male,Technical/IT,Rural,Mobile,6724.0,0,18,21,0.9048,0.0476,0.0476,10679.18,upi,99.0,upi,1.0
USER_0940,2024-08-26,55,Male,Technical/IT,Rural,Mobile,8255.83,0,12,22,0.9091,0.0455,0.0455,10499.4,upi,7.0,upi,1.0001
USER_0941,2023-03-07,30,Prefer not to say,Education,Urban,Mobile,5527.01,0,21,0,0.0,0.0,0.0,0.0,,,upi,0.0
USER_0941,2023-03-08,30,Prefer not to say,Education,Urban,Mobile,6428.12,0,10,1,1.0,0.0,0.0,5527.01,upi,1.0,upi,1.0
USER_0941,2023-03-31,30,Prefer not to say,Education,Urban,Mobile,4032.82,0,14,2,1.0,0.0,0.0,5977.56,upi,23.0,upi,1.0
USER_0941,2023-04-04,30,Prefer not to say,Education,Urban,Mobile,7009.1,0,12,3,1.0,0.0,0.0,5329.32,upi,4.0,upi,1.0
USER_0941,2023-05-27,30,Prefer not to say,Education,Urban,Mobile,5542.53,1,9,4,1.0,0.0,0.0,5749.26,upi,53.0,upi,1.0
USER_0941,2023-06-18,30,Prefer not to say,Education,Urban,Mobile,3999.5,1,21,5,1.0,0.0,0.0,5707.91,upi,22.0,upi,1.0
USER_0941,2023-07-07,30,Prefer not to say,Education,Urban,Mobile,4143.96,0,12,6,1.0,0.0,0.0,5423.18,upi,19.0,upi,1.0
USER_0941,2023-07-26,30,Prefer not to say,Education,Urban,Desktop,4007.82,0,9,7,1.0,0.0,0.0,5240.43,upi,19.0,upi,1.0
USER_0941,2023-07-29,30,Prefer not to say,Education,Urban,Mobile,3634.89,1,19,8,1.0,0.0,0.0,5086.36,upi,3.0,upi,1.0
USER_0941,2023-08-05,30,Prefer not to say,Education,Urban,Mobile,6903.04,1,11,9,1.0,0.0,0.0,4925.08,upi,7.0,upi,1.0
USER_0941,2023-09-07,30,Prefer not to say,Education,Urban,Mobile,3179.22,0,9,10,1.0,0.0,0.0,5122.88,upi,33.0,upi,1.0
USER_0941,2023-09-15,30,Prefer not to say,Education,Urban,Desktop,2512.94,0,10,11,1.0,0.0,0.0,4946.18,upi,8.0,upi,1.0
USER_0941,2023-10-11,30,Prefer not to say,Education,Urban,Mobile,6772.17,0,14,12,1.0,0.0,0.0,4743.41,upi,26.0,upi,1.0
USER_0941,2023-10-22,30,Prefer not to say,Education,Urban,Mobile,8354.65,1,20,13,1.0,0.0,0.0,4899.47,upi,11.0,upi,1.0
USER_0941,2023-11-30,30,Prefer not to say,Education,Urban,Mobile,5083.76,0,14,14,1.0,0.0,0.0,5146.27,upi,39.0,upi,1.0
USER_0941,2024-01-24,30,Prefer not to say,Education,Urban,Mobile,5269.68,0,11,15,1.0,0.0,0.0,5142.1,upi,55.0,upi,1.0
USER_0941,2024-01-31,30,Prefer not to say,Education,Urban,Mobile,5946.49,0,21,16,1.0,0.0,0.0,5150.08,upi,7.0,upi,1.0
USER_0941,2024-03-29,30,Prefer not to say,Education,Urban,Mobile,3822.48,0,15,17,1.0,0.0,0.0,5196.92,upi,58.0,upi,1.0
USER_0941,2024-06-03,30,Prefer not to say,Education,Urban,Mobile,5251.63,0,20,18,1.0,0.0,0.0,5120.57,upi,66.0,upi,1.0
USER_0941,2024-06-17,30,Prefer not to say,Education,Urban,Mobile,7228.31,0,9,19,1.0,0.0,0.0,5127.46,upi,14.0,upi,1.0
USER_0941,2024-08-15,30,Prefer not to say,Education,Urban,Mobile,6025.48,0,19,20,1.0,0.0,0.0,5232.51,upi,59.0,upi,1.0
USER_0941,2024-08-24,30,Prefer not to say,Education,Urban,Mobile,6412.05,1,10,21,1.0,0.0,0.0,5270.27,upi,9.0,upi,1.0
USER_0942,2023-04-28,42,Other,Education,Urban,Tablet,3349.46,0,22,0,0.0,0.0,0.0,0.0,,,card,0.0
USER_0942,2023-06-18,42,Other,Education,Urban,Tablet,9545.25,1,9,1,0.0,1.0,0.0,3349.46,card,51.0,upi,1.0
USER_0942,2023-07-25,42,Other,,Urban,Tablet,7152.15,0,9,2,0.5,0.5,0.0,6447.36,upi,37.0,card,1.0
USER_0942,2023-08-07,42,Other,Education,Urban,Tablet,7835.12,0,8,3,0.3333,0.6667,0.0,6682.29,card,13.0,upi,1.0
USER_0942,2024-02-20,42,Other,Education,Urban,Tablet,7254.9,0,9,4,0.5,0.5,0.0,6970.5,upi,197.0,upi,1.0
USER_0942,2024-03-02,42,Other,Education,Urban,Tablet,5356.09,1,8,5,0.6,0.4,0.0,7027.38,upi,11.0,card,1.0
USER_0942,2024-05-11,42,Other,Education,Urban,Mobile,8921.08,1,22,6,0.5,0.5,0.0,6748.83,card,70.0,upi,1.0
USER_0942,2024-07-29,42,Other,Education,Urban,Tablet,7010.42,0,21,7,0.5714,0.4286,0.0,7059.15,upi,79.0,upi,1.0
USER_0942,2024-08-06,42,Other,Education,Urban,Desktop,7700.73,0,10,8,0.625,0.375,0.0,7053.06,upi,8.0,upi,1.0
USER_0942,2024-08-13,42,Other,Education,Urban,Tablet,7949.66,0,19,9,0.6667,0.3333,0.0,7125.02,upi,7.0,card,1.0
USER_0943,2023-02-16,18,Female,Creative/Arts,Rural,Mobile,6660.51,0,22,0,0.0,0.0,0.0,0.0,,,cod,0.0
USER_0943,2023-03-25,18,Female,Creative/Arts,Rural,Mobile,3492.8,1,14,1,0.0,0.0,1.0,6660.51,cod,37.0,upi,1.0
USER_0943,2023-03-25,18,Female,Creative/Arts,Rural,Mobile,4601.76,1,11,2,0.5,0.0,0.5,5076.65,upi,0.0,cod,1.0
USER_0943,2023-05-06,18,Female,Creative/Arts,Rural,Mobile,2973.81,1,9,3,0.3333,0.0,0.6667,4918.36,cod,42.0,card,1.0
USER_0943,2023-06-16,18,Female,Creative/Arts,Rural,Mobile,3292.11,0,9,4,0.25,0.25,0.5,4432.22,card,41.0,cod,1.0
USER_0943,2023-07-06,18,Female,Creative/Arts,Rural,Mobile,6360.68,0,12,5,0.2,0.2,0.6,4204.2,cod,20.0,cod,1.0
USER_0943,2023-07-29,18,Female,Creative/Arts,Rural,Mobile,5452.13,1,16,6,0.1667,0.1667,0.6667,4563.61,cod,23.0,cod,1.0001
USER_0943,2023-08-31,18,Female,Creative/Arts,Rural,Desktop,6013.93,0,19,7,0.1429,0.1429,0.7143,4690.54,cod,33.0,cod,1.0001
USER_0943,2023-09-02,18,Female,Creative/Arts,Rural,Mobile,7117.29,1,15,8,0.125,0.125,0.75,4855.97,cod,2.0,cod,1.0
USER_0943,2023-10-04,18,Female,Creative/Arts,Rural,Mobile,5246.32,0,15,9,0.1111,0.1111,0.7778,5107.23,cod,32.0,cod,1.0
USER_0943,2023-10-11,18,Female,Creative/Arts,Rural,Mobile,5659.54,0,19,10,0.1,0.1,0.8,5121.13,cod,7.0,upi,1.0
USER_0943,2023-10-15,18,Female,Creative/Arts,Rural,Mobile,6331.61,1,23,11,0.1818,0.0909,0.7273,5170.08,upi,4.0,upi,1.0
